config_id,load_profile,net_delay_ms,fault_type,trial_in_session,cold_start,recovered,time_s,message,final_state,trial_id
idle_d0,idle,0,Server Crash,62,False,True,0.714997,"Worker verified — processed task correctly (21×2=42), total tasks: 62",Operational,262
idle_d0,idle,0,Server Crash,63,False,True,0.71564,"Worker verified — processed task correctly (21×2=42), total tasks: 63",Operational,263
idle_d0,idle,0,Server Crash,64,False,True,0.711079,"Worker verified — processed task correctly (21×2=42), total tasks: 64",Operational,264
idle_d0,idle,0,Server Crash,65,False,True,0.701283,"Worker verified — processed task correctly (21×2=42), total tasks: 65",Operational,265
idle_d0,idle,0,Server Crash,66,False,True,0.710551,"Worker verified — processed task correctly (21×2=42), total tasks: 66",Operational,266
idle_d0,idle,0,Server Crash,67,False,True,0.703355,"Worker verified — processed task correctly (21×2=42), total tasks: 67",Operational,267
idle_d0,idle,0,Server Crash,68,False,True,0.70992,"Worker verified — processed task correctly (21×2=42), total tasks: 68",Operational,268
idle_d0,idle,0,Server Crash,69,False,True,0.71365,"Worker verified — processed task correctly (21×2=42), total tasks: 69",Operational,269
idle_d0,idle,0,Server Crash,70,False,True,0.705809,"Worker verified — processed task correctly (21×2=42), total tasks: 70",Operational,270
idle_d0,idle,0,Server Crash,71,False,True,0.715572,"Worker verified — processed task correctly (21×2=42), total tasks: 71",Operational,271
idle_d0,idle,0,Server Crash,72,False,True,0.701926,"Worker verified — processed task correctly (21×2=42), total tasks: 72",Operational,272
idle_d0,idle,0,Server Crash,73,False,True,0.713375,"Worker verified — processed task correctly (21×2=42), total tasks: 73",Operational,273
idle_d0,idle,0,Server Crash,74,False,True,0.716611,"Worker verified — processed task correctly (21×2=42), total tasks: 74",Operational,274
idle_d0,idle,0,Server Crash,75,False,True,0.713971,"Worker verified — processed task correctly (21×2=42), total tasks: 75",Operational,275
idle_d0,idle,0,Server Crash,76,False,True,0.703649,"Worker verified — processed task correctly (21×2=42), total tasks: 76",Operational,276
idle_d0,idle,0,Server Crash,77,False,True,0.710963,"Worker verified — processed task correctly (21×2=42), total tasks: 77",Operational,277
idle_d0,idle,0,Server Crash,78,False,True,0.71336,"Worker verified — processed task correctly (21×2=42), total tasks: 78",Operational,278
idle_d0,idle,0,Server Crash,79,False,True,0.712677,"Worker verified — processed task correctly (21×2=42), total tasks: 79",Operational,279
idle_d0,idle,0,Server Crash,80,False,True,0.704469,"Worker verified — processed task correctly (21×2=42), total tasks: 80",Operational,280
idle_d0,idle,0,Server Crash,81,False,True,0.713296,"Worker verified — processed task correctly (21×2=42), total tasks: 81",Operational,281
idle_d0,idle,0,Server Crash,82,False,True,0.703416,"Worker verified — processed task correctly (21×2=42), total tasks: 82",Operational,282
idle_d0,idle,0,Server Crash,83,False,True,0.703365,"Worker verified — processed task correctly (21×2=42), total tasks: 83",Operational,283
idle_d0,idle,0,Server Crash,84,False,True,0.701142,"Worker verified — processed task correctly (21×2=42), total tasks: 84",Operational,284
idle_d0,idle,0,Server Crash,85,False,True,0.704686,"Worker verified — processed task correctly (21×2=42), total tasks: 85",Operational,285
idle_d0,idle,0,Server Crash,86,False,True,0.706039,"Worker verified — processed task correctly (21×2=42), total tasks: 86",Operational,286
idle_d0,idle,0,Server Crash,87,False,True,0.715934,"Worker verified — processed task correctly (21×2=42), total tasks: 87",Operational,287
idle_d0,idle,0,Server Crash,88,False,True,0.703383,"Worker verified — processed task correctly (21×2=42), total tasks: 88",Operational,288
idle_d0,idle,0,Server Crash,89,False,True,0.703303,"Worker verified — processed task correctly (21×2=42), total tasks: 89",Operational,289
idle_d0,idle,0,Server Crash,90,False,True,0.715267,"Worker verified — processed task correctly (21×2=42), total tasks: 90",Operational,290
idle_d0,idle,0,Server Crash,91,False,True,0.713285,"Worker verified — processed task correctly (21×2=42), total tasks: 91",Operational,291
idle_d0,idle,0,Server Crash,92,False,True,0.706738,"Worker verified — processed task correctly (21×2=42), total tasks: 92",Operational,292
idle_d0,idle,0,Server Crash,93,False,True,0.701926,"Worker verified — processed task correctly (21×2=42), total tasks: 93",Operational,293
idle_d0,idle,0,Server Crash,94,False,True,0.70648,"Worker verified — processed task correctly (21×2=42), total tasks: 94",Operational,294
idle_d0,idle,0,Server Crash,95,False,True,0.7058,"Worker verified — processed task correctly (21×2=42), total tasks: 95",Operational,295
idle_d0,idle,0,Server Crash,96,False,True,0.714838,"Worker verified — processed task correctly (21×2=42), total tasks: 96",Operational,296
idle_d0,idle,0,Server Crash,97,False,True,0.701209,"Worker verified — processed task correctly (21×2=42), total tasks: 97",Operational,297
idle_d0,idle,0,Server Crash,98,False,True,0.713065,"Worker verified — processed task correctly (21×2=42), total tasks: 98",Operational,298
idle_d0,idle,0,Server Crash,99,False,True,0.703712,"Worker verified — processed task correctly (21×2=42), total tasks: 99",Operational,299
idle_d0,idle,0,Server Crash,100,False,True,0.708211,"Worker verified — processed task correctly (21×2=42), total tasks: 100",Operational,300
idle_d100,idle,100,Network Timeout,1,True,True,0.928018,TCP connection verified — server responding,Operational,301
idle_d100,idle,100,Network Timeout,2,False,True,0.903309,TCP connection verified — server responding,Operational,302
idle_d100,idle,100,Network Timeout,3,False,True,0.902873,TCP connection verified — server responding,Operational,303
idle_d100,idle,100,Network Timeout,4,False,True,0.913179,TCP connection verified — server responding,Operational,304
idle_d100,idle,100,Network Timeout,5,False,True,0.916594,TCP connection verified — server responding,Operational,305
idle_d100,idle,100,Network Timeout,6,False,True,0.902563,TCP connection verified — server responding,Operational,306
idle_d100,idle,100,Network Timeout,7,False,True,0.902473,TCP connection verified — server responding,Operational,307
idle_d100,idle,100,Network Timeout,8,False,True,0.912863,TCP connection verified — server responding,Operational,308
idle_d100,idle,100,Network Timeout,9,False,True,0.902858,TCP connection verified — server responding,Operational,309
idle_d100,idle,100,Network Timeout,10,False,True,0.916368,TCP connection verified — server responding,Operational,310
idle_d100,idle,100,Network Timeout,11,False,True,0.916479,TCP connection verified — server responding,Operational,311
idle_d100,idle,100,Network Timeout,12,False,True,0.92377,TCP connection verified — server responding,Operational,312
idle_d100,idle,100,Network Timeout,13,False,True,0.902232,TCP connection verified — server responding,Operational,313
idle_d100,idle,100,Network Timeout,14,False,True,0.902726,TCP connection verified — server responding,Operational,314
idle_d100,idle,100,Network Timeout,15,False,True,0.922025,TCP connection verified — server responding,Operational,315
idle_d100,idle,100,Network Timeout,16,False,True,0.902412,TCP connection verified — server responding,Operational,316
idle_d100,idle,100,Network Timeout,17,False,True,0.902888,TCP connection verified — server responding,Operational,317
idle_d100,idle,100,Network Timeout,18,False,True,0.903763,TCP connection verified — server responding,Operational,318
idle_d100,idle,100,Network Timeout,19,False,True,0.915722,TCP connection verified — server responding,Operational,319
idle_d100,idle,100,Network Timeout,20,False,True,0.919484,TCP connection verified — server responding,Operational,320
idle_d100,idle,100,Network Timeout,21,False,True,0.917446,TCP connection verified — server responding,Operational,321
idle_d100,idle,100,Network Timeout,22,False,True,0.9254,TCP connection verified — server responding,Operational,322
idle_d100,idle,100,Network Timeout,23,False,True,0.902362,TCP connection verified — server responding,Operational,323
idle_d100,idle,100,Network Timeout,24,False,True,0.90206,TCP connection verified — server responding,Operational,324
idle_d100,idle,100,Network Timeout,25,False,True,0.925734,TCP connection verified — server responding,Operational,325
idle_d100,idle,100,Network Timeout,26,False,True,0.921837,TCP connection verified — server responding,Operational,326
idle_d100,idle,100,Network Timeout,27,False,True,0.921407,TCP connection verified — server responding,Operational,327
idle_d100,idle,100,Network Timeout,28,False,True,0.915895,TCP connection verified — server responding,Operational,328
idle_d100,idle,100,Network Timeout,29,False,True,0.916986,TCP connection verified — server responding,Operational,329
idle_d100,idle,100,Network Timeout,30,False,True,0.9281,TCP connection verified — server responding,Operational,330
idle_d100,idle,100,Network Timeout,31,False,True,0.902681,TCP connection verified — server responding,Operational,331
idle_d100,idle,100,Network Timeout,32,False,True,0.903164,TCP connection verified — server responding,Operational,332
idle_d100,idle,100,Network Timeout,33,False,True,0.902441,TCP connection verified — server responding,Operational,333
idle_d100,idle,100,Network Timeout,34,False,True,0.902709,TCP connection verified — server responding,Operational,334
idle_d100,idle,100,Network Timeout,35,False,True,0.902272,TCP connection verified — server responding,Operational,335
idle_d100,idle,100,Network Timeout,36,False,True,0.92007,TCP connection verified — server responding,Operational,336
idle_d100,idle,100,Network Timeout,37,False,True,0.916881,TCP connection verified — server responding,Operational,337
idle_d100,idle,100,Network Timeout,38,False,True,0.902463,TCP connection verified — server responding,Operational,338
idle_d100,idle,100,Network Timeout,39,False,True,0.925239,TCP connection verified — server responding,Operational,339
idle_d100,idle,100,Network Timeout,40,False,True,0.918503,TCP connection verified — server responding,Operational,340
idle_d100,idle,100,Network Timeout,41,False,True,0.902502,TCP connection verified — server responding,Operational,341
idle_d100,idle,100,Network Timeout,42,False,True,0.920171,TCP connection verified — server responding,Operational,342
idle_d100,idle,100,Network Timeout,43,False,True,0.902449,TCP connection verified — server responding,Operational,343
idle_d100,idle,100,Network Timeout,44,False,True,0.902268,TCP connection verified — server responding,Operational,344
idle_d100,idle,100,Network Timeout,45,False,True,0.919035,TCP connection verified — server responding,Operational,345
idle_d100,idle,100,Network Timeout,46,False,True,0.903479,TCP connection verified — server responding,Operational,346
idle_d100,idle,100,Network Timeout,47,False,True,0.922148,TCP connection verified — server responding,Operational,347
idle_d100,idle,100,Network Timeout,48,False,True,0.914177,TCP connection verified — server responding,Operational,348
idle_d100,idle,100,Network Timeout,49,False,True,0.902529,TCP connection verified — server responding,Operational,349
idle_d100,idle,100,Network Timeout,50,False,True,0.912103,TCP connection verified — server responding,Operational,350
idle_d100,idle,100,Network Timeout,51,False,True,0.920906,TCP connection verified — server responding,Operational,351
idle_d100,idle,100,Network Timeout,52,False,True,0.902561,TCP connection verified — server responding,Operational,352
idle_d100,idle,100,Network Timeout,53,False,True,0.916234,TCP connection verified — server responding,Operational,353
idle_d100,idle,100,Network Timeout,54,False,True,0.903288,TCP connection verified — server responding,Operational,354
idle_d100,idle,100,Network Timeout,55,False,True,0.919897,TCP connection verified — server responding,Operational,355
idle_d100,idle,100,Network Timeout,56,False,True,0.925056,TCP connection verified — server responding,Operational,356
idle_d100,idle,100,Network Timeout,57,False,True,0.906654,TCP connection verified — server responding,Operational,357
idle_d100,idle,100,Network Timeout,58,False,True,0.925972,TCP connection verified — server responding,Operational,358
idle_d100,idle,100,Network Timeout,59,False,True,0.902516,TCP connection verified — server responding,Operational,359
idle_d100,idle,100,Network Timeout,60,False,True,0.902339,TCP connection verified — server responding,Operational,360
idle_d100,idle,100,Network Timeout,61,False,True,0.919824,TCP connection verified — server responding,Operational,361
idle_d100,idle,100,Network Timeout,62,False,True,0.902388,TCP connection verified — server responding,Operational,362
idle_d100,idle,100,Network Timeout,63,False,True,0.91522,TCP connection verified — server responding,Operational,363
idle_d100,idle,100,Network Timeout,64,False,True,0.90302,TCP connection verified — server responding,Operational,364
idle_d100,idle,100,Network Timeout,65,False,True,0.902362,TCP connection verified — server responding,Operational,365
idle_d100,idle,100,Network Timeout,66,False,True,0.924355,TCP connection verified — server responding,Operational,366
idle_d100,idle,100,Network Timeout,67,False,True,0.919897,TCP connection verified — server responding,Operational,367
idle_d100,idle,100,Network Timeout,68,False,True,0.902889,TCP connection verified — server responding,Operational,368
idle_d100,idle,100,Network Timeout,69,False,True,0.923006,TCP connection verified — server responding,Operational,369
idle_d100,idle,100,Network Timeout,70,False,True,0.926363,TCP connection verified — server responding,Operational,370
idle_d100,idle,100,Network Timeout,71,False,True,0.919297,TCP connection verified — server responding,Operational,371
idle_d100,idle,100,Network Timeout,72,False,True,0.921779,TCP connection verified — server responding,Operational,372
idle_d100,idle,100,Network Timeout,73,False,True,0.924137,TCP connection verified — server responding,Operational,373
idle_d100,idle,100,Network Timeout,74,False,True,0.901928,TCP connection verified — server responding,Operational,374
idle_d100,idle,100,Network Timeout,75,False,True,0.902819,TCP connection verified — server responding,Operational,375
idle_d100,idle,100,Network Timeout,76,False,True,0.926095,TCP connection verified — server responding,Operational,376
idle_d100,idle,100,Network Timeout,77,False,True,0.916231,TCP connection verified — server responding,Operational,377
idle_d100,idle,100,Network Timeout,78,False,True,0.902842,TCP connection verified — server responding,Operational,378
idle_d100,idle,100,Network Timeout,79,False,True,0.923182,TCP connection verified — server responding,Operational,379
idle_d100,idle,100,Network Timeout,80,False,True,0.902733,TCP connection verified — server responding,Operational,380
idle_d100,idle,100,Network Timeout,81,False,True,0.913483,TCP connection verified — server responding,Operational,381
idle_d100,idle,100,Network Timeout,82,False,True,0.919165,TCP connection verified — server responding,Operational,382
idle_d100,idle,100,Network Timeout,83,False,True,0.927579,TCP connection verified — server responding,Operational,383
idle_d100,idle,100,Network Timeout,84,False,True,0.902631,TCP connection verified — server responding,Operational,384
idle_d100,idle,100,Network Timeout,85,False,True,0.914514,TCP connection verified — server responding,Operational,385
idle_d100,idle,100,Network Timeout,86,False,True,0.902994,TCP connection verified — server responding,Operational,386
idle_d100,idle,100,Network Timeout,87,False,True,0.902826,TCP connection verified — server responding,Operational,387
idle_d100,idle,100,Network Timeout,88,False,True,0.903075,TCP connection verified — server responding,Operational,388
idle_d100,idle,100,Network Timeout,89,False,True,0.903169,TCP connection verified — server responding,Operational,389
idle_d100,idle,100,Network Timeout,90,False,True,0.902679,TCP connection verified — server responding,Operational,390
idle_d100,idle,100,Network Timeout,91,False,True,0.902214,TCP connection verified — server responding,Operational,391
idle_d100,idle,100,Network Timeout,92,False,True,0.902748,TCP connection verified — server responding,Operational,392
idle_d100,idle,100,Network Timeout,93,False,True,0.902726,TCP connection verified — server responding,Operational,393
idle_d100,idle,100,Network Timeout,94,False,True,0.920888,TCP connection verified — server responding,Operational,394
idle_d100,idle,100,Network Timeout,95,False,True,0.902306,TCP connection verified — server responding,Operational,395
idle_d100,idle,100,Network Timeout,96,False,True,0.903522,TCP connection verified — server responding,Operational,396
idle_d100,idle,100,Network Timeout,97,False,True,0.915065,TCP connection verified — server responding,Operational,397
idle_d100,idle,100,Network Timeout,98,False,True,0.902968,TCP connection verified — server responding,Operational,398
idle_d100,idle,100,Network Timeout,99,False,True,0.902885,TCP connection verified — server responding,Operational,399
idle_d100,idle,100,Network Timeout,100,False,True,0.902732,TCP connection verified — server responding,Operational,400
idle_d100,idle,100,Database Failure,1,True,True,0.008505,"DB verified — 1 config rows, write test passed",Operational,401
idle_d100,idle,100,Database Failure,2,False,True,0.009791,"DB verified — 1 config rows, write test passed",Operational,402
idle_d100,idle,100,Database Failure,3,False,True,0.008467,"DB verified — 1 config rows, write test passed",Operational,403
idle_d100,idle,100,Database Failure,4,False,True,0.009159,"DB verified — 1 config rows, write test passed",Operational,404
idle_d100,idle,100,Database Failure,5,False,True,0.00833,"DB verified — 1 config rows, write test passed",Operational,405
idle_d100,idle,100,Database Failure,6,False,True,0.009026,"DB verified — 1 config rows, write test passed",Operational,406
idle_d100,idle,100,Database Failure,7,False,True,0.008957,"DB verified — 1 config rows, write test passed",Operational,407
idle_d100,idle,100,Database Failure,8,False,True,0.008635,"DB verified — 1 config rows, write test passed",Operational,408
idle_d100,idle,100,Database Failure,9,False,True,0.009183,"DB verified — 1 config rows, write test passed",Operational,409
idle_d100,idle,100,Database Failure,10,False,True,0.009158,"DB verified — 1 config rows, write test passed",Operational,410
idle_d100,idle,100,Database Failure,11,False,True,0.009929,"DB verified — 1 config rows, write test passed",Operational,411
idle_d100,idle,100,Database Failure,12,False,True,0.009604,"DB verified — 1 config rows, write test passed",Operational,412
idle_d100,idle,100,Database Failure,13,False,True,0.009595,"DB verified — 1 config rows, write test passed",Operational,413
idle_d100,idle,100,Database Failure,14,False,True,0.009478,"DB verified — 1 config rows, write test passed",Operational,414
idle_d100,idle,100,Database Failure,15,False,True,0.00832,"DB verified — 1 config rows, write test passed",Operational,415
idle_d100,idle,100,Database Failure,16,False,True,0.009849,"DB verified — 1 config rows, write test passed",Operational,416
idle_d100,idle,100,Database Failure,17,False,True,0.009003,"DB verified — 1 config rows, write test passed",Operational,417
idle_d100,idle,100,Database Failure,18,False,True,0.012107,"DB verified — 1 config rows, write test passed",Operational,418
idle_d100,idle,100,Database Failure,19,False,True,0.009825,"DB verified — 1 config rows, write test passed",Operational,419
idle_d100,idle,100,Database Failure,20,False,True,0.008106,"DB verified — 1 config rows, write test passed",Operational,420
idle_d100,idle,100,Database Failure,21,False,True,0.009164,"DB verified — 1 config rows, write test passed",Operational,421
idle_d100,idle,100,Database Failure,22,False,True,0.008308,"DB verified — 1 config rows, write test passed",Operational,422
idle_d100,idle,100,Database Failure,23,False,True,0.008896,"DB verified — 1 config rows, write test passed",Operational,423
idle_d100,idle,100,Database Failure,24,False,True,0.009274,"DB verified — 1 config rows, write test passed",Operational,424
idle_d100,idle,100,Database Failure,25,False,True,0.00897,"DB verified — 1 config rows, write test passed",Operational,425
idle_d100,idle,100,Database Failure,26,False,True,0.008135,"DB verified — 1 config rows, write test passed",Operational,426
idle_d100,idle,100,Database Failure,27,False,True,0.008897,"DB verified — 1 config rows, write test passed",Operational,427
idle_d100,idle,100,Database Failure,28,False,True,0.008494,"DB verified — 1 config rows, write test passed",Operational,428
idle_d100,idle,100,Database Failure,29,False,True,0.009192,"DB verified — 1 config rows, write test passed",Operational,429
idle_d100,idle,100,Database Failure,30,False,True,0.008639,"DB verified — 1 config rows, write test passed",Operational,430
idle_d100,idle,100,Database Failure,31,False,True,0.009363,"DB verified — 1 config rows, write test passed",Operational,431
idle_d100,idle,100,Database Failure,32,False,True,0.009194,"DB verified — 1 config rows, write test passed",Operational,432
idle_d100,idle,100,Database Failure,33,False,True,0.008655,"DB verified — 1 config rows, write test passed",Operational,433
idle_d100,idle,100,Database Failure,34,False,True,0.008658,"DB verified — 1 config rows, write test passed",Operational,434
idle_d100,idle,100,Database Failure,35,False,True,0.008184,"DB verified — 1 config rows, write test passed",Operational,435
idle_d100,idle,100,Database Failure,36,False,True,0.008991,"DB verified — 1 config rows, write test passed",Operational,436
idle_d100,idle,100,Database Failure,37,False,True,0.00855,"DB verified — 1 config rows, write test passed",Operational,437
idle_d100,idle,100,Database Failure,38,False,True,0.008583,"DB verified — 1 config rows, write test passed",Operational,438
idle_d100,idle,100,Database Failure,39,False,True,0.009025,"DB verified — 1 config rows, write test passed",Operational,439
idle_d100,idle,100,Database Failure,40,False,True,0.010643,"DB verified — 1 config rows, write test passed",Operational,440
idle_d100,idle,100,Database Failure,41,False,True,0.014435,"DB verified — 1 config rows, write test passed",Operational,441
idle_d100,idle,100,Database Failure,42,False,True,0.011882,"DB verified — 1 config rows, write test passed",Operational,442
idle_d100,idle,100,Database Failure,43,False,True,0.012756,"DB verified — 1 config rows, write test passed",Operational,443
idle_d100,idle,100,Database Failure,44,False,True,0.014201,"DB verified — 1 config rows, write test passed",Operational,444
idle_d100,idle,100,Database Failure,45,False,True,0.009637,"DB verified — 1 config rows, write test passed",Operational,445
idle_d100,idle,100,Database Failure,46,False,True,0.010782,"DB verified — 1 config rows, write test passed",Operational,446
idle_d100,idle,100,Database Failure,47,False,True,0.015697,"DB verified — 1 config rows, write test passed",Operational,447
idle_d100,idle,100,Database Failure,48,False,True,0.011319,"DB verified — 1 config rows, write test passed",Operational,448
idle_d100,idle,100,Database Failure,49,False,True,0.009446,"DB verified — 1 config rows, write test passed",Operational,449
idle_d100,idle,100,Database Failure,50,False,True,0.008324,"DB verified — 1 config rows, write test passed",Operational,450
idle_d100,idle,100,Database Failure,51,False,True,0.008651,"DB verified — 1 config rows, write test passed",Operational,451
idle_d100,idle,100,Database Failure,52,False,True,0.008385,"DB verified — 1 config rows, write test passed",Operational,452
idle_d100,idle,100,Database Failure,53,False,True,0.00936,"DB verified — 1 config rows, write test passed",Operational,453
idle_d100,idle,100,Database Failure,54,False,True,0.008622,"DB verified — 1 config rows, write test passed",Operational,454
idle_d100,idle,100,Database Failure,55,False,True,0.009025,"DB verified — 1 config rows, write test passed",Operational,455
idle_d100,idle,100,Database Failure,56,False,True,0.009023,"DB verified — 1 config rows, write test passed",Operational,456
idle_d100,idle,100,Database Failure,57,False,True,0.009359,"DB verified — 1 config rows, write test passed",Operational,457
idle_d100,idle,100,Database Failure,58,False,True,0.009734,"DB verified — 1 config rows, write test passed",Operational,458
idle_d100,idle,100,Database Failure,59,False,True,0.009727,"DB verified — 1 config rows, write test passed",Operational,459
idle_d100,idle,100,Database Failure,60,False,True,0.008883,"DB verified — 1 config rows, write test passed",Operational,460
idle_d100,idle,100,Database Failure,61,False,True,0.00938,"DB verified — 1 config rows, write test passed",Operational,461
idle_d100,idle,100,Database Failure,62,False,True,0.010871,"DB verified — 1 config rows, write test passed",Operational,462
idle_d100,idle,100,Database Failure,63,False,True,0.010334,"DB verified — 1 config rows, write test passed",Operational,463
idle_d100,idle,100,Database Failure,64,False,True,0.009727,"DB verified — 1 config rows, write test passed",Operational,464
idle_d100,idle,100,Database Failure,65,False,True,0.009887,"DB verified — 1 config rows, write test passed",Operational,465
idle_d100,idle,100,Database Failure,66,False,True,0.009198,"DB verified — 1 config rows, write test passed",Operational,466
idle_d100,idle,100,Database Failure,67,False,True,0.009618,"DB verified — 1 config rows, write test passed",Operational,467
idle_d100,idle,100,Database Failure,68,False,True,0.008604,"DB verified — 1 config rows, write test passed",Operational,468
idle_d100,idle,100,Database Failure,69,False,True,0.009033,"DB verified — 1 config rows, write test passed",Operational,469
idle_d100,idle,100,Database Failure,70,False,True,0.008515,"DB verified — 1 config rows, write test passed",Operational,470
idle_d100,idle,100,Database Failure,71,False,True,0.008898,"DB verified — 1 config rows, write test passed",Operational,471
idle_d100,idle,100,Database Failure,72,False,True,0.008281,"DB verified — 1 config rows, write test passed",Operational,472
idle_d100,idle,100,Database Failure,73,False,True,0.008913,"DB verified — 1 config rows, write test passed",Operational,473
idle_d100,idle,100,Database Failure,74,False,True,0.008833,"DB verified — 1 config rows, write test passed",Operational,474
idle_d100,idle,100,Database Failure,75,False,True,0.008635,"DB verified — 1 config rows, write test passed",Operational,475
idle_d100,idle,100,Database Failure,76,False,True,0.009008,"DB verified — 1 config rows, write test passed",Operational,476
idle_d100,idle,100,Database Failure,77,False,True,0.008657,"DB verified — 1 config rows, write test passed",Operational,477
idle_d100,idle,100,Database Failure,78,False,True,0.008917,"DB verified — 1 config rows, write test passed",Operational,478
idle_d100,idle,100,Database Failure,79,False,True,0.008396,"DB verified — 1 config rows, write test passed",Operational,479
idle_d100,idle,100,Database Failure,80,False,True,0.009192,"DB verified — 1 config rows, write test passed",Operational,480
idle_d100,idle,100,Database Failure,81,False,True,0.008789,"DB verified — 1 config rows, write test passed",Operational,481
idle_d100,idle,100,Database Failure,82,False,True,0.008712,"DB verified — 1 config rows, write test passed",Operational,482
idle_d100,idle,100,Database Failure,83,False,True,0.00856,"DB verified — 1 config rows, write test passed",Operational,483
idle_d100,idle,100,Database Failure,84,False,True,0.009237,"DB verified — 1 config rows, write test passed",Operational,484
idle_d100,idle,100,Database Failure,85,False,True,0.009524,"DB verified — 1 config rows, write test passed",Operational,485
idle_d100,idle,100,Database Failure,86,False,True,0.009465,"DB verified — 1 config rows, write test passed",Operational,486
idle_d100,idle,100,Database Failure,87,False,True,0.010701,"DB verified — 1 config rows, write test passed",Operational,487
idle_d100,idle,100,Database Failure,88,False,True,0.009029,"DB verified — 1 config rows, write test passed",Operational,488
idle_d100,idle,100,Database Failure,89,False,True,0.008915,"DB verified — 1 config rows, write test passed",Operational,489
idle_d100,idle,100,Database Failure,90,False,True,0.008514,"DB verified — 1 config rows, write test passed",Operational,490
idle_d100,idle,100,Database Failure,91,False,True,0.009298,"DB verified — 1 config rows, write test passed",Operational,491
idle_d100,idle,100,Database Failure,92,False,True,0.008102,"DB verified — 1 config rows, write test passed",Operational,492
idle_d100,idle,100,Database Failure,93,False,True,0.009691,"DB verified — 1 config rows, write test passed",Operational,493
idle_d100,idle,100,Database Failure,94,False,True,0.008921,"DB verified — 1 config rows, write test passed",Operational,494
idle_d100,idle,100,Database Failure,95,False,True,0.029263,"DB verified — 1 config rows, write test passed",Operational,495
idle_d100,idle,100,Database Failure,96,False,True,0.009027,"DB verified — 1 config rows, write test passed",Operational,496
idle_d100,idle,100,Database Failure,97,False,True,0.008352,"DB verified — 1 config rows, write test passed",Operational,497
idle_d100,idle,100,Database Failure,98,False,True,0.009156,"DB verified — 1 config rows, write test passed",Operational,498
idle_d100,idle,100,Database Failure,99,False,True,0.008946,"DB verified — 1 config rows, write test passed",Operational,499
idle_d100,idle,100,Database Failure,100,False,True,0.011114,"DB verified — 1 config rows, write test passed",Operational,500
idle_d100,idle,100,Server Crash,1,True,True,0.714634,"Worker verified — processed task correctly (21×2=42), total tasks: 1",Operational,501
idle_d100,idle,100,Server Crash,2,False,True,0.701114,"Worker verified — processed task correctly (21×2=42), total tasks: 2",Operational,502
idle_d100,idle,100,Server Crash,3,False,True,0.704644,"Worker verified — processed task correctly (21×2=42), total tasks: 3",Operational,503
idle_d100,idle,100,Server Crash,4,False,True,0.701034,"Worker verified — processed task correctly (21×2=42), total tasks: 4",Operational,504
idle_d100,idle,100,Server Crash,5,False,True,0.714328,"Worker verified — processed task correctly (21×2=42), total tasks: 5",Operational,505
idle_d100,idle,100,Server Crash,6,False,True,0.704493,"Worker verified — processed task correctly (21×2=42), total tasks: 6",Operational,506
idle_d100,idle,100,Server Crash,7,False,True,0.707527,"Worker verified — processed task correctly (21×2=42), total tasks: 7",Operational,507
idle_d100,idle,100,Server Crash,8,False,True,0.708733,"Worker verified — processed task correctly (21×2=42), total tasks: 8",Operational,508
idle_d100,idle,100,Server Crash,9,False,True,0.710285,"Worker verified — processed task correctly (21×2=42), total tasks: 9",Operational,509
idle_d100,idle,100,Server Crash,10,False,True,0.706881,"Worker verified — processed task correctly (21×2=42), total tasks: 10",Operational,510
idle_d100,idle,100,Server Crash,11,False,True,0.709014,"Worker verified — processed task correctly (21×2=42), total tasks: 11",Operational,511
idle_d100,idle,100,Server Crash,12,False,True,0.704776,"Worker verified — processed task correctly (21×2=42), total tasks: 12",Operational,512
idle_d100,idle,100,Server Crash,13,False,True,0.714654,"Worker verified — processed task correctly (21×2=42), total tasks: 13",Operational,513
idle_d100,idle,100,Server Crash,14,False,True,0.706,"Worker verified — processed task correctly (21×2=42), total tasks: 14",Operational,514
idle_d100,idle,100,Server Crash,15,False,True,0.708402,"Worker verified — processed task correctly (21×2=42), total tasks: 15",Operational,515
idle_d100,idle,100,Server Crash,16,False,True,0.708318,"Worker verified — processed task correctly (21×2=42), total tasks: 16",Operational,516
idle_d100,idle,100,Server Crash,17,False,True,0.712912,"Worker verified — processed task correctly (21×2=42), total tasks: 17",Operational,517
idle_d100,idle,100,Server Crash,18,False,True,0.703131,"Worker verified — processed task correctly (21×2=42), total tasks: 18",Operational,518
idle_d100,idle,100,Server Crash,19,False,True,0.701718,"Worker verified — processed task correctly (21×2=42), total tasks: 19",Operational,519
idle_d100,idle,100,Server Crash,20,False,True,0.701778,"Worker verified — processed task correctly (21×2=42), total tasks: 20",Operational,520
idle_d100,idle,100,Server Crash,21,False,True,0.702792,"Worker verified — processed task correctly (21×2=42), total tasks: 21",Operational,521
idle_d100,idle,100,Server Crash,22,False,True,0.715529,"Worker verified — processed task correctly (21×2=42), total tasks: 22",Operational,522
idle_d100,idle,100,Server Crash,23,False,True,0.714659,"Worker verified — processed task correctly (21×2=42), total tasks: 23",Operational,523
idle_d100,idle,100,Server Crash,24,False,True,0.715169,"Worker verified — processed task correctly (21×2=42), total tasks: 24",Operational,524
idle_d100,idle,100,Server Crash,25,False,True,0.705776,"Worker verified — processed task correctly (21×2=42), total tasks: 25",Operational,525
idle_d100,idle,100,Server Crash,26,False,True,0.714675,"Worker verified — processed task correctly (21×2=42), total tasks: 26",Operational,526
